11	116	4	53.400567	-6.2830695	390000	7
24	88	3	53.2754036	-6.4076693	250000	6
22	91	3	53.3441193	-6.3936365	245000	6
8	54	2	53.3468748	-6.3075883	330000	1
13	243	4	53.3907242	-6.1129051	995000	6
16	144	4	53.2936466	-6.3084904	525000	6
13	82	3	53.3904763	-6.1205939	395000	7
15	88	3	53.4027031	-6.3998657	295000	6
4	52	1	53.3304028	-6.2291962	485000	4
8	86	3	53.3431919	-6.2805666	400000	7
4	115	2	53.3367098	-6.2194253	595000	7
15	110	3	53.3800057	-6.3986169	320000	1
22	72	3	53.3250065	-6.3822541	289000	6
6	173	5	53.3087973	-6.2731882	1200000	6
15	150	4	53.3685196	-6.3835328	670000	6
9	129	4	53.3652104	-6.2602552	625000	7
20	56	3	53.3492141	-6.3704511	395000	2
8	63	2	53.3352807	-6.3129968	295000	1
12	81	3	53.3211786	-6.3172135	260000	7
20	90	3	53.346636	-6.3462167	330000	1
20	129	4	53.3513162	-6.3524855	480000	6
3	113	3	53.3620458	-6.2493346	525000	7
3	206	4	53.360547	-6.2046498	1500000	6
13	65	2	53.3981138	-6.1793415	215000	1
8	43	1	53.340075	-6.3160803	195000	1
14	91	3	53.2913495	-6.2454413	680000	6
16	137	5	53.2936466	-6.3084904	630000	3
14	155	4	53.2845861	-6.2279056	799000	6
66	81	2	53.3017886	-6.2965723	475000	1
4	78	2	53.3304028	-6.2291962	520000	1
3	71	2	53.3633372	-6.2462558	375000	7
6	90	3	53.3189535	-6.2792947	550000	3
24	85	3	53.2906764	-6.3364975	319000	7
5	106	3	53.3892981	-6.1536866	385000	6
5	80	2	53.3761865	-6.16705	395000	1
18	156	4	53.238053	-6.1961522	850000	3
15	101	2	53.374884	-6.4046052	255000	1
16	125	3	53.2736054	-6.2526515	595000	6
4	100	3	53.3388607	-6.2215303	750000	5
13	127	3	53.4006976	-6.1539994	350000	7
10	67	3	53.3405239	-6.364531	270000	7
6	69	2	53.3096545	-6.2784128	425000	1
6	69	2	53.3096545	-6.2784128	425000	1
24	112	3	53.2671365	-6.3668762	360000	6
24	101	3	53.287322	-6.3424906	335000	6
15	67	2	53.3946527	-6.3797578	285000	7
8	89	3	53.3403194	-6.3274423	395000	7
18	158	4	53.2485067	-6.1812241	625000	6
18	158	4	53.257618	-6.1988527	595000	7
14	135	3	53.2982544	-6.223052	895000	3
24	95	3	53.2708467	-6.3677447	275000	7
5	78	3	53.3819676	-6.2053405	330000	6
18	78	2	53.2563086	-6.1496917	375000	1
6	65	2	53.3057017	-6.2458781	395000	7
6	74	3	53.3168022	-6.2538125	675000	7
7	231	8	53.3529566	-6.2973059	1050000	7
3	96	2	53.3571294	-6.2397793	450000	7
8	85	3	53.3347202	-6.2794811	450000	7
4	47	2	53.3435108	-6.2212043	325000	7
7	53	2	53.3568565	-6.2659255	299000	2
15	78	2	53.3926306	-6.4333894	275000	3
20	52	1	53.3493249	-6.3452622	220000	1
24	118	4	53.2789149	-6.3653473	375000	6
24	84	3	53.2944952	-6.3444756	275000	7
9	103	3	53.380118	-6.2272364	375000	7
11	97	3	53.3853995	-6.2708112	435000	6
66	108	3	53.3073483	-6.2987776	795000	6
20	86	3	53.3492974	-6.3690179	345000	6
7	74	3	53.360229	-6.285565	340000	7
3	86	2	53.3559331	-6.2341991	375000	7
5	89	3	53.3757875	-6.2106426	385000	6
7	53	1	53.3488517	-6.2790655	295000	1
4	123	3	53.3274149	-6.2433113	900000	7
4	97	3	53.3353518	-6.2364336	895000	3
5	115	3	53.3763921	-6.1957129	570000	6
8	48	1	53.3415674	-6.32729	225000	1
9	76	2	53.4041122	-6.2600368	249950	1
20	127	4	53.3516108	-6.3535075	450000	6
16	97	2	53.2875593	-6.3141777	450000	3
1	45	1	53.3500122	-6.256174	235000	1
4	185	4	53.3240315	-6.2368457	1450000	5
7	39	1	53.362438	-6.2709618	230000	1
1	44	1	53.3524615	-6.2702534	210000	1
1	48	1	53.3497156	-6.2434861	315000	1
8	54	2	53.3355176	-6.2908539	290000	7
7	42	2	53.3521015	-6.2955451	360000	7
12	86	3	53.3308496	-6.3241601	390000	5
7	156	4	53.3748993	-6.3206586	495000	6
8	61	2	53.3450968	-6.2683925	395000	1
11	100	3	53.39145	-6.3071744	259000	7
3	74	2	53.3525114	-6.2342761	315000	7
1	56	2	53.3549234	-6.252058	160000	5
2	53	2	53.3450186	-6.2481116	350000	7
3	112	3	53.3651142	-6.2416323	550000	7
11	60	2	53.4014922	-6.2945459	220000	1
6	116	3	53.3279244	-6.2554293	825000	7
9	40	2	53.3632677	-6.2601398	315000	7
12	108	3	53.3110377	-6.3332936	335000	5
3	132	3	53.3630426	-6.2139987	595000	6
9	96	3	53.3889728	-6.2478763	475000	6
16	136	4	53.2787759	-6.3025357	595000	5
16	112	3	53.2807009	-6.2427837	650000	1
14	122	3	53.2887061	-6.246909	595000	6
12	90	3	53.3297889	-6.3285026	350000	6
20	333	7	53.3516859	-6.3537582	750000	6
15	82	2	53.3722827	-6.3356878	365000	1
8	72	3	53.3384826	-6.3245971	400000	6
3	207	4	53.3691386	-6.20953	975000	3
3	81	2	53.3683355	-6.1910597	390000	1
1	70	2	53.3492724	-6.2314942	375000	1
16	120	4	53.2815117	-6.3128104	525000	6
5	111	3	53.3874345	-6.1781557	425000	6
14	160	5	53.2913495	-6.2454413	825000	6
24	95	2	53.2999623	-6.3662871	275000	5
2	100	3	53.2893563	-6.6777065	595000	1
15	63	2	53.3922492	-6.4341795	205000	1
6	76	2	53.3292293	-6.2612007	490000	5
6	152	4	53.3280321	-6.2633411	895000	7
13	110	3	53.3894982	-6.1224701	475000	6
3	88	3	53.3664911	-6.1967344	650000	7
6	101	2	53.3128084	-6.2795344	640000	7
18	100	3	53.2598508	-6.1666877	550000	7
22	60	3	53.3210091	-6.4052421	315000	2
9	119	4	53.386448	-6.2311743	345000	6
16	63	2	53.2842769	-6.2967525	375000	1
15	75	2	53.3738933	-6.4024615	300000	7
14	75	2	53.3072572	-6.2424489	465000	1
22	85	3	53.3113023	-6.3643556	350000	6
11	76	2	53.4062988	-6.285191	225000	1
13	105	3	53.4064665	-6.1674971	399000	6
7	96	2	53.3569982	-6.2515831	325000	7
9	11	3	53.3940003	-6.2556779	235000	7
9	106	2	53.3691884	-6.2544102	595000	7
9	68	3	53.3691884	-6.2544102	395000	7
9	117	4	53.3899124	-6.2298142	475000	6
3	70	2	53.3579064	-6.2362974	285000	7
8	52	2	53.337095	-6.296963	280000	7
12	66	2	53.3323409	-6.3162337	320000	7
24	66	2	53.2768996	-6.3797237	295000	1
7	75	3	53.3660478	-6.2923147	324950	6
3	221	4	53.3683381	-6.1942355	1350000	3
3	74	2	53.3637801	-6.2470451	325000	7
2	92	3	53.3312517	-6.2610716	495000	1
8	122	3	53.3415959	-6.3181488	495000	7
16	150	4	53.2794639	-6.2314317	625000	6
5	130	4	53.3808231	-6.1934218	495000	6
14	85	3	53.2900086	-6.2445229	625000	6
8	55	2	53.3425508	-6.2973055	345000	3
14	201	4	53.2940383	-6.3070349	1150000	3
4	223	5	53.3331574	-6.2303195	1395000	6
18	115	3	53.2604725	-6.2092101	495000	7
8	71	2	53.3359833	-6.2944954	395000	7
12	102	4	53.3168703	-6.3316004	445000	5
11	94	3	53.3904892	-6.3209783	260000	7
9	95	3	53.3709799	-6.2597411	425000	5
24	94	3	53.3071908	-6.3640284	345000	2
4	44	2	53.3278892	-6.21089	495000	7
1	60	2	53.3563448	-6.2524136	225000	7
8	121	4	53.34256	-6.3127885	500000	5
15	53	1	53.367551	-6.3579079	345000	1
4	80	2	53.339742	-6.222204	545000	7
15	119	3	53.3778551	-6.3294364	385000	4
7	60	3	53.3648128	-6.3098343	395000	2
14	132	3	53.2904293	-6.2846568	600000	3
13	95	2	53.3718809	-6.0940572	900000	1
22	131	3	53.3455073	-6.3826907	325000	6
14	155	4	53.3022559	-6.2725999	745000	3
6	110	3	53.3052521	-6.2635403	830000	6
9	92	3	53.3734199	-6.2362697	545000	6
9	128	3	53.3857963	-6.2335598	385000	6
12	98	3	53.3347163	-6.3132702	299950	7
7	75	2	53.3513034	-6.2749225	295000	4
22	85	2	53.3176978	-6.4152185	234950	7
12	66	2	53.3204081	-6.3000977	315000	5
7	175	4	53.3595183	-6.2575449	449000	7
16	120	3	53.2820957	-6.3194043	495000	6
1	128	3	53.3490556	-6.2447174	650000	1
15	130	4	53.3798284	-6.3761547	500000	6
13	310	6	53.3920612	-6.1030929	1850000	6
4	97	2	53.3422753	-6.2165132	450000	7
14	74	3	53.2890333	-6.2624911	390000	7
15	78	3	53.3793228	-6.3681449	375000	7
14	160	3	53.2990611	-6.2854647	750000	7
24	110	3	53.2666836	-6.368491	350000	6
24	90	3	53.3037372	-6.3530073	290000	6
6	102	3	53.3087881	-6.2815247	475000	4
4	300	6	53.3263603	-6.2382819	2500000	6
22	122	3	53.3092903	-6.4078445	289950	5
22	150	4	53.3141863	-6.3878374	645000	3
16	103	3	53.2727526	-6.3500111	390000	6
66	115	3	53.3023716	-6.3303539	475000	6
6	62	2	53.3234563	-6.2505421	385000	6
3	62	2	53.3640986	-6.206047	435000	7
24	80	3	53.2792558	-6.409313	250000	6
4	151	4	53.3341362	-6.2203669	950000	6
8	88	2	53.3417178	-6.3201423	395000	5
22	164	4	53.3301722	-6.399298	399950	6
11	93	3	53.4048285	-6.2846823	270000	8
14	95	3	53.3060045	-6.2508604	565000	6
12	81	2	53.3308761	-6.3271206	299995	7
12	93	3	53.3304268	-6.3220201	315000	7
8	65	2	53.3332559	-6.2734008	580000	7
18	78	2	53.2609113	-6.2208715	325000	1
14	93	3	53.294058	-6.2686945	550000	7
5	100	3	53.3813572	-6.1957358	475000	6
9	130	4	53.3768796	-6.2387476	625000	6
6	152	4	53.3216067	-6.2618534	1050000	6
3	266	5	53.3643247	-6.2043234	1850000	6
15	220	5	53.3731489	-6.3775108	995000	3
7	101	4	53.3596811	-6.3014302	430000	5
8	91	2	53.3356863	-6.2918746	495000	7
12	97	5	53.3197952	-6.3278353	375000	6
15	104	3	53.3989728	-6.4022957	300000	6
7	57	2	53.3611354	-6.2625481	325000	7
8	40	1	53.3384386	-6.2906087	245000	7
4	92	2	54.136836	-0.797897	799000	1
14	98	3	53.2938832	-6.2956198	625000	6
6	99	3	53.306789	-6.2772618	595000	7
6	128	3	53.3284277	-6.2620255	795000	7
7	80	3	53.3677112	-6.2925882	325000	5
18	93	3	53.226494	-6.1265227	395000	4
8	85	3	53.334856	-6.2995049	385000	7
14	222	4	53.3018269	-6.2686253	1075000	6
18	90	2	53.2767347	-6.1512743	460000	1
15	110	3	53.4044682	-6.4212999	320000	6
14	74	2	53.2972477	-6.2794049	395000	7
8	205	3	53.3310084	-6.2756288	995000	7
6	140	4	53.3092581	-6.30411	620000	6
16	68	2	53.2854079	-6.2375085	395000	6
7	149	3	53.3596542	-6.272602	450000	5
9	86	3	53.4041122	-6.2600368	325000	1
66	98	3	53.2966902	-6.323543	475000	6
13	148	5	53.3904574	-6.1321577	725000	6
5	90	3	53.3829137	-6.1757535	395000	5
66	178	3	53.3230686	-6.2796713	745000	7
18	215	3	53.2436929	-6.1820132	825000	2
7	95	3	53.3668091	-6.3190891	400000	7
15	115	3	53.3992707	-6.4306098	355000	6
6	77	3	53.3154924	-6.2844895	450000	7
3	87	2	53.3741691	-6.2093647	425000	7
9	98	3	53.3879023	-6.2342715	395000	6
22	84	3	53.3255391	-6.4024956	300000	5
66	137	5	53.3039189	-6.3183047	650000	6
8	38	1	53.3367908	-6.3048756	245000	1
8	63	1	53.3347418	-6.2829637	335000	1
8	150	3	53.3347418	-6.2829637	695000	7
4	83	2	53.3412088	-6.2327441	475000	7
8	105	3	53.3351073	-6.2973954	450000	6
22	92	3	53.320971	-6.4155948	320000	7
8	50	2	53.3399042	-6.2774675	295000	5
4	40	1	53.3316342	-6.236058	350000	1
4	42	2	53.3434337	-6.2206102	345000	8
1	32	1	53.3550483	-6.2513652	199000	7
1	125	4	53.3546498	-6.251798	315000	7
6	49	2	53.3263518	-6.2664287	350000	1
8	52	2	53.3351317	-6.276565	370000	7
8	116	3	53.3332458	-6.2775509	795000	7
66	111	4	53.3005624	-6.313903	598000	6
18	43	1	53.2597904	-6.2230662	225000	1
8	181	6	53.3389496	-6.3214445	495000	7
66	122	3	53.3038258	-6.3095669	675000	2
14	150	4	53.3022497	-6.2728462	675000	6
7	77	2	53.3674569	-6.2988594	275000	6
14	71	2	53.2820864	-6.2438042	385000	1
9	90	3	53.3876615	-6.2495021	338000	6
14	170	5	53.2851962	-6.2277533	999000	3
8	45	1	53.3395804	-6.3194869	195000	1
12	56	2	53.3256781	-6.3039738	265000	7
16	84	3	53.2788755	-6.3286162	450000	6
24	103	4	53.280303	-6.3888516	259000	5
5	78	3	53.3899561	-6.1564715	345000	6
9	128	4	53.3909948	-6.2335784	440000	3
14	154	3	53.2955779	-6.3020933	995000	3
14	82	3	53.3009061	-6.2441465	445000	3
24	95	3	53.2829306	-6.3883414	310000	3
15	51	1	53.3773571	-6.3293197	230000	1
12	71	3	53.3212567	-6.3537337	345000	6
8	40	2	53.3426233	-6.2821525	255000	1
9	93	3	53.389935	-6.2469974	365000	7
18	135	4	53.2312316	-6.1261377	595000	7
15	111	3	53.4102465	-6.4392594	365000	6
18	80	2	53.2400781	-6.1237461	315000	1
8	166	3	53.3393522	-6.251457	795000	7
17	84	3	53.3942281	-6.1986072	250000	7
11	97	3	53.3946517	-6.2852442	395000	6
24	101	3	53.2796338	-6.3986406	200000	5
15	93	2	53.3921644	-6.3683688	270000	4
5	80	3	53.398906	-6.2025781	285000	6
12	76	2	53.3192335	-6.3320966	325000	6
3	69	2	53.3594516	-6.2464628	365000	7
14	96	4	53.3033681	-6.2347382	595000	3
22	87	3	53.3468657	-6.3985551	239000	7
8	91	3	53.3370014	-6.3137971	375000	7
4	129	4	53.3256475	-6.2396662	1100000	6
3	82	2	53.3741564	-6.2230015	375000	5
7	80	3	53.3609125	-6.2610892	295000	7
16	136	5	53.2889109	-6.3120273	665000	6
8	102	3	53.3384744	-6.2737541	625000	7
4	170	3	53.328141	-6.2466436	1195000	8
12	158	4	53.3197743	-6.2907048	410000	6
4	64	2	53.3377312	-6.2320295	495000	5
7	119	4	53.3643943	-6.3169864	480000	6
8	100	3	53.3413523	-6.2788296	650000	1
8	72	2	53.3410109	-6.2799884	495000	7
15	130	4	53.3829169	-6.3719869	485000	6
24	85	2	53.2862166	-6.4011022	198000	2
8	127	5	53.3358172	-6.2950152	500000	7
24	144	5	53.2798173	-6.3561772	375000	5
16	108	3	53.2608171	-6.2950601	625000	2
8	104	2	53.3365237	-6.2691382	725000	5
8	140	3	53.3359513	-6.27485	775000	1
66	135	4	53.3010982	-6.3156186	1100000	3
16	163	4	53.2793603	-6.3011508	695000	6
13	168	3	53.3963038	-6.1281784	595000	7
66	82	3	53.3192035	-6.296614	435000	6
6	185	4	53.3150423	-6.2666105	1350000	7
6	38	1	53.3261051	-6.2602401	395000	7
24	84	3	53.2856549	-6.3785739	245000	7
15	62	1	53.392191	-6.4337003	165000	1
4	38	1	53.3324643	-6.2425468	250000	1
2	70	2	53.3453867	-6.2334255	495000	1
2	72	2	53.3441883	-6.2429563	415000	7
15	104	4	53.3923355	-6.423214	320000	2
8	89	3	53.3360716	-6.2944377	425000	7
10	104	4	53.3376895	-6.3703949	325000	5
8	134	3	53.3329087	-6.2692243	875000	7
24	132	4	53.2688481	-6.3433057	475000	6
15	68	2	53.3740471	-6.3640885	275000	1
4	60	1	53.3292702	-6.2244563	369950	1
8	149	4	53.333525	-6.2729086	750000	7
9	80	3	53.371415	-6.2593742	325000	6
11	101	3	53.3958234	-6.3208166	305000	5
11	87	3	53.387512	-6.2686072	395000	5
22	83	3	53.3209587	-6.4156646	319500	5
7	69	2	53.3519735	-6.2880605	365000	7
8	51	2	53.3360774	-6.3302252	290000	7
16	149	4	53.2745153	-6.3009281	580000	6
22	105	4	53.3404911	-6.4017533	250000	6
8	180	3	53.3317988	-6.2670514	1150000	7
5	98	2	53.3771095	-6.1637013	425000	7
24	101	3	53.2941695	-6.3442547	290000	7
8	149	3	53.3299087	-6.2738675	825000	7
14	800	2	53.2924494	-6.2780494	359950	1
11	128	5	53.3860606	-6.2781804	385000	6
8	130	1	53.335518	-6.3265725	330000	6
4	45	1	53.3360289	-6.2655781	300000	1
15	50	1	53.3782826	-6.3253808	235000	1
9	95	3	53.3910419	-6.2498752	450000	3
4	285	5	53.3209034	-6.2275988	2400000	3
9	152	3	53.3886539	-6.2454116	395000	6
24	90	3	53.2728423	-6.3352861	375000	6
2	39	1	53.3412013	-6.2647211	275000	1
13	68	2	53.3863796	-6.0676177	475000	7
18	137	4	53.2389049	-6.1246118	540000	3
14	131	4	53.294276	-6.2291551	740000	6
14	182	4	53.3068425	-6.238607	1200000	2
8	58	2	53.3380735	-6.2908194	350000	5
66	180	4	53.311629	-6.2872804	1050000	7
15	167	5	53.3794895	-6.3704356	810000	3
11	68	2	53.3987867	-6.2887133	215000	4
15	158	4	53.3773559	-6.3144279	545000	7
6	96	3	53.3267474	-6.2810512	510000	6
8	104	3	53.3333544	-6.2823576	650000	7
12	125	4	53.3115529	-6.3092591	525000	6
5	115	3	53.3823554	-6.1701028	590000	6
24	95	3	53.2831363	-6.4107292	260000	5
12	113	4	53.3180177	-6.3379008	395000	5
18	79	2	53.2776924	-6.2164468	399950	1
4	78	2	53.3315191	-6.2282866	495000	1
8	53	1	53.338898	-6.321499	195000	1
15	76	2	53.3952432	-6.4411456	225000	1
24	78	3	53.288661	-6.4156049	220000	5
7	102	4	53.3717491	-6.3174754	495000	6
4	85	3	53.3375748	-6.2297139	595000	7
18	113	2	53.2453332	-6.183119	450000	1
6	74	3	53.3215713	-6.2649406	450000	6
13	120	3	53.3875346	-6.1048396	825000	2
6	339	5	53.3125454	-6.2680746	2950000	6
15	96	3	53.3764669	-6.3121174	395000	7
9	90	3	53.3912806	-6.2403728	310000	6
14	72	2	53.2905058	-6.2733937	375000	7
14	166	3	53.2981218	-6.2246302	925000	3
9	61	1	53.4041122	-6.2600368	240000	1
24	105	3	53.2795601	-6.3610501	375000	6
6	184	3	53.3289876	-6.2593299	1095000	5
8	958	3	53.3335184	-6.2903039	475000	7
15	130	3	53.3798284	-6.3761547	520000	6
3	101	3	53.3668391	-6.2307643	480000	6
4	196	3	53.3365425	-6.2334036	1300000	7
15	120	3	53.3959957	-6.373284	329950	1
8	118	3	53.3334125	-6.2775156	725000	7
15	68	2	53.3789243	-6.3952037	265000	1
16	107	2	53.2729617	-6.317185	350000	1
12	130	3	53.305705	-6.3325618	450000	6
11	67	2	53.2812319	-6.2760302	250000	1
6	101	3	53.3119416	-6.2904921	455000	5
14	44	1	53.2968104	-6.2788874	275000	1
7	91	2	53.3679501	-6.2869045	350000	5
7	60	2	53.3513177	-6.2747306	295000	1
11	122	3	53.3912439	-6.2634302	395000	6
4	240	4	53.320914	-6.2276008	2100000	3
16	60	2	53.2887303	-6.2421006	395000	1
14	105	3	53.2807009	-6.2427837	650000	6
13	130	4	53.4004315	-6.151047	385000	7
18	127	3	53.2603723	-6.2195537	525000	5
7	35	2	53.3560618	-6.2728301	269000	6
9	82	3	53.3691884	-6.2544102	395000	7
8	52	2	53.3366761	-6.2858419	295000	7
6	101	3	53.3080748	-6.2850287	675000	7
3	89	2	53.3618	-6.2551326	330000	7
5	95	3	53.386243	-6.1663735	350000	6
24	93	3	53.2777153	-6.3929561	295000	5
14	117	3	53.297244	-6.2618399	575000	6
15	106	3	53.377274	-6.316215	345000	7
8	75	2	53.3305401	-6.2684988	550000	7
20	53	2	53.3487036	-6.3439511	235000	5
22	153	5	53.315322	-6.3864282	465000	6
4	59	2	53.3270878	-6.216834	445000	8
